"","coins_list","index","news_date","content","news_n","views","comments","polarity","subjectivity","day_movement","volatility"
"1643","ethereum","Top 10",2017-01-13,"Neutro",1,763,2,0,0,0.00610376398779252,0.0345177664974619
"1644","ethereum","Top 10",2017-01-14,"Neutro",1,983,0,0,0,0.0143003064351378,0.045500505561173
"1645","ethereum","Top 10",2017-01-17,"Neutro",1,5202,4,0,0,-0.0684647302904564,0.100848256361923
"1646","ethereum","Top 10",2017-01-18,"Positive",1,1078,2,0.6875,0.75,0.0067961165048544,0.0551330798479088
"1647","ethereum","Top 10",2017-01-20,"Neutro",1,585,1,0,0,-0.0202117420596727,0.0381040892193309
"1648","ethereum","Top 10",2017-01-24,"Neutro",3,3077,9,0,0,0.00931966449207825,0.0185701021355617
"1649","ethereum","Top 10",2017-01-31,"Neutro",1,677,0,0,0,-0.0160984848484848,0.0186046511627906
"1650","ethereum","Top 10",2017-02-04,"Neutro",1,1255,3,0,0,-0.026954177897574,0.0321739130434782
"1651","ethereum","Top 10",2017-02-07,"Neutro",1,919,0,0,0,-0.00787401574803148,0.0172265288544358
"1652","ethereum","Top 10",2017-02-10,"Neutro",1,1342,1,0,0,-0.0208144796380089,0.0493827160493828
"1653","ethereum","Top 10",2017-02-13,"Negative",1,921,0,0.0458333333333333,0.220833333333333,0.00966608084358534,0.019315188762072
"1654","ethereum","Top 10",2017-02-13,"Positive",1,2034,4,0.133333333333333,0.283333333333333,0.00966608084358534,0.019315188762072
"1655","ethereum","Top 10",2017-02-14,"Neutro",1,784,0,0,0,-0.154118689105403,0.153038259564891
"1656","ethereum","Top 10",2017-02-16,"Neutro",1,1602,2,0,0,0.00154798761609904,0.0294117647058824
"1657","ethereum","Top 10",2017-02-18,"Neutro",1,1164,3,0,0,-0.00786782061368998,0.0116913484021824
"1658","ethereum","Top 10",2017-02-21,"Neutro",2,6641,0,0,0,-0.026742301458671,0.0438527799530148
"1659","ethereum","Top 10",2017-02-22,"Neutro",1,1301,2,0,0,0.00709219858156027,0.0164576802507836
"1660","ethereum","Top 10",2017-02-23,"Positive",1,3319,1,0.166666666666667,0.166666666666667,-0.0412698412698412,0.0492051476154429
"1661","ethereum","Top 10",2017-02-28,"Neutro",1,562,0,0,0,-0.023948220064725,0.0585305105853051
"1662","ethereum","Top 10",2017-02-28,"Positive",1,944,3,0.318181818181818,0.477272727272727,-0.023948220064725,0.0585305105853051
"1663","ethereum","Top 10",2017-03-03,"Positive",1,468,8,0.16,0.54,-0.0220588235294119,0.109337203676826
"1664","ethereum","Top 10",2017-03-07,"Neutro",1,1427,1,0,0,0.0352400408580183,0.0504330106979113
"1665","ethereum","Top 10",2017-03-09,"Negative",1,4037,4,0.1875,0.4375,-0.0667067307692307,0.0839395635142697
"1666","ethereum","Top 10",2017-03-13,"Neutro",1,614,3,0,0,-0.216595744680851,0.23202614379085
"1667","ethereum","Top 10",2017-03-13,"Positive",1,1693,2,0.16,0.54,-0.216595744680851,0.23202614379085
"1668","ethereum","Top 10",2017-03-14,"Neutro",2,3756,2,0,0.15,-0.00280014000700029,0.0872034747744738
"1669","ethereum","Top 10",2017-03-16,"Neutro",3,9025,4,0,0,-0.310803167420815,0.250370998516006
"1670","ethereum","Top 10",2017-03-17,"Neutro",1,1100,1,0,0,-0.0195950359242325,0.306659408455816
"1671","ethereum","Top 10",2017-03-17,"Positive",1,3206,4,0.2,1,-0.0195950359242325,0.306659408455816
"1672","ethereum","Top 10",2017-03-18,"Negative",1,23175,11,0.125,0.375,0.271175592063153,0.32366119052699
"1673","ethereum","Top 10",2017-03-21,"Neutro",1,1570,2,0,0,0.00827396000919328,0.0427022141888839
"1674","ethereum","Top 10",2017-03-24,"Neutro",1,5546,4,0,0,-0.217002749770852,0.201884004432952
"1675","ethereum","Top 10",2017-03-26,"Positive",1,2875,5,0.0833333333333333,0.270833333333333,0.00492416781563916,0.0486486486486486
"1676","ethereum","Top 10",2017-03-28,"Neutro",1,2230,2,0,0,-0.0213236773285054,0.0355180533751963
"1677","ethereum","Top 10",2017-04-02,"Positive",1,2773,2,0.6,0.9,0.0392195506503745,0.113906768090501
"1678","ethereum","Top 10",2017-04-04,"Neutro",1,2471,0,0,0,-0.0163934426229508,0.0878880629645825
"1679","ethereum","Top 10",2017-04-06,"Negative",1,1805,0,0.2,0.4,0.0437859354268022,0.103856266432954
"1680","ethereum","Top 10",2017-04-08,"Positive",1,3626,4,0.107142857142857,0.321428571428571,-0.0600478468899523,0.0769741207697413
"1681","ethereum","Top 10",2017-04-09,"Neutro",1,11173,5,0,0,0.0228093947606142,0.0359631377837717
"1682","ethereum","Top 10",2017-04-11,"Neutro",1,5893,1,0,0,0.00206896551724146,0.0214689265536724
"1683","ethereum","Top 10",2017-04-17,"Positive",1,12470,1,0.214285714285714,0.642857142857143,0.00739827373612823,0.0143589743589744
"1684","ethereum","Top 10",2017-04-18,"Neutro",1,11791,2,0,0,-0.0494619205298013,0.0534979423868314
"1685","ethereum","Top 10",2017-04-19,"Positive",2,37852,9,0.323809523809524,0.688095238095238,0.0477035284841316,0.072423945044161
"1686","ethereum","Top 10",2017-04-20,"Neutro",1,11599,2,0,0,-0.0319966756700602,0.0372074414882976
"1687","ethereum","Top 10",2017-04-21,"Neutro",1,11313,0,0,0,0.0286059629331185,0.0306081353201771
"1688","ethereum","Top 10",2017-04-26,"Neutro",1,14986,1,0,0,-0.0563013424163495,0.0660553892215569
"1689","ethereum","Top 10",2017-04-27,"Positive",1,34348,1,0.151515151515151,0.333333333333333,-0.177239159250142,0.158919092810037
"1690","ethereum","Top 10",2017-04-28,"Positive",3,85423,6,0.14949494949495,0.502020202020202,-0.127430499758959,0.123076923076923
"1691","ethereum","Top 10",2017-04-30,"Negative",1,21991,1,0.0666666666666667,0.183333333333333,-0.15290341406478,0.135029106555302
"1692","ethereum","Top 10",2017-05-01,"Negative",1,24876,3,0.166666666666667,0.0666666666666667,0.0380736258194654,0.114275327193408
"1693","ethereum","Top 10",2017-05-02,"Neutro",1,17187,0,0,0,-0.00795825179386822,0.0626339004410838
"1694","ethereum","Top 10",2017-05-04,"Negative",1,32542,3,0.1,0.6,-0.216507777220271,0.185834358343583
"1695","ethereum","Top 10",2017-05-05,"Negative",1,6999,1,0.25,0.25,0.0240876667011268,0.106655042138913
"1696","ethereum","Top 10",2017-05-05,"Positive",3,78993,12,0.148181818181818,0.497272727272727,0.0240876667011268,0.106655042138913
"1697","ethereum","Top 10",2017-05-08,"Neutro",2,75575,22,0,0.05,0.0248533333333333,0.0591759512297666
"1698","ethereum","Top 10",2017-05-09,"Negative",1,20049,3,0.116666666666667,0.433333333333333,0.000767291461142249,0.136148721255104
"1699","ethereum","Top 10",2017-05-09,"Neutro",1,26162,4,0,0,0.000767291461142249,0.136148721255104
"1700","ethereum","Top 10",2017-05-10,"Neutro",2,44347,6,0,0,0.0178826110806364,0.0814216478190629
"1701","ethereum","Top 10",2017-05-12,"Positive",1,32352,2,0.0681818181818182,0.227272727272727,0.00861008610086112,0.0478951890034365
"1702","ethereum","Top 10",2017-05-14,"Neutro",1,45874,8,0,0,0.000880378562781977,0.017972602739726
"1703","ethereum","Top 10",2017-05-16,"Negative",1,40305,21,0.05,0.4,0.0319298625392359,0.0474561778537836
"1704","ethereum","Top 10",2017-05-16,"Neutro",1,27673,3,0,0,0.0319298625392359,0.0474561778537836
"1705","ethereum","Top 10",2017-05-17,"Positive",1,18182,3,0.3,0.75,-0.00683473389355742,0.0749424783609071
"1706","ethereum","Top 10",2017-05-19,"Neutro",1,20497,3,0,0,-0.334672849046883,0.273360287511231
"1707","ethereum","Top 10",2017-05-21,"Positive",3,220833,54,0.5,0.5,-0.238356594009722,0.208388354398541
"1708","ethereum","Top 10",2017-05-22,"Positive",2,109002,14,0.166666666666667,0.166666666666667,-0.101725991022318,0.244262701363073
"1709","ethereum","Top 10",2017-05-23,"Neutro",1,99377,5,0,0,-0.0651563048823323,0.0742032143830019
"1710","ethereum","Top 10",2017-05-24,"Neutro",3,109231,9,0,0,-0.0405146454968519,0.201077199281867
"1711","ethereum","Top 10",2017-05-24,"Positive",1,58864,9,0.166666666666667,0.166666666666667,-0.0405146454968519,0.201077199281867
"1712","ethereum","Top 10",2017-05-25,"Positive",1,13154,1,0.7,0.9,0.0811166710560969,0.191819129775334
"1713","ethereum","Top 10",2017-05-26,"Positive",2,57264,4,0.0833333333333333,0.25,0.0845793859148499,0.224121018121741
"1714","ethereum","Top 10",2017-05-28,"Positive",1,57258,3,0.45,0.85,-0.0736053393779121,0.124103818151503
"1715","ethereum","Top 10",2017-05-29,"Neutro",1,36226,4,0,0,-0.14565332392876,0.165373104043017
"1716","ethereum","Top 10",2017-05-30,"Positive",2,114588,14,0.208333333333333,0.35,-0.18557333469659,0.190064609986736
"1717","ethereum","Top 10",2017-05-31,"Neutro",1,11461,3,0,0,0.0039295275930565,0.0902683997299123
"1718","ethereum","Top 10",2017-06-01,"Positive",1,20576,5,0.270833333333333,0.458333333333333,0.0374637273160378,0.0920328507323682
"1719","ethereum","Top 10",2017-06-03,"Positive",1,142883,17,0.25,0.5,-0.00411706793162082,0.028986148603797
"1720","ethereum","Top 10",2017-06-04,"Neutro",1,156497,15,0,0.5,-0.0946368017133679,0.105546903078951
"1721","ethereum","Top 10",2017-06-07,"Positive",1,17855,1,0.166666666666667,0.166666666666667,0.0234239007038523,0.040163222125666
"1722","ethereum","Top 10",2017-06-08,"Neutro",1,36369,2,0,0,-0.0142641187642932,0.031534795042898
"1723","ethereum","Top 10",2017-06-10,"Neutro",1,64457,31,0,0,-0.197368887628098,0.194855250385428
"1724","ethereum","Top 10",2017-06-11,"Positive",1,77593,7,0.166666666666667,0.333333333333333,-0.00537205938782134,0.098694087986176
"1725","ethereum","Top 10",2017-06-12,"Neutro",2,100081,30,0,0,-0.176837847344354,0.177452020445559
"1726","ethereum","Top 10",2017-06-13,"Neutro",2,69392,8,0,0,-0.00467537718921384,0.100004864049808
"1727","ethereum","Top 10",2017-06-15,"Negative",1,95743,16,0.125,0.75,-0.00953948285961344,0.174898474371639
"1728","ethereum","Top 10",2017-06-15,"Positive",1,23617,2,0.208333333333333,0.25,-0.00953948285961344,0.174898474371639
"1729","ethereum","Top 10",2017-06-17,"Neutro",1,108199,60,0,0,-0.0257651130096248,0.0406156927861681
"1730","ethereum","Top 10",2017-06-18,"Neutro",1,57710,4,0,0,0.0212373524451939,0.0556608121255569
"1731","ethereum","Top 10",2017-06-18,"Positive",1,33722,0,0.1,0,0.0212373524451939,0.0556608121255569
"1732","ethereum","Top 10",2017-06-20,"Positive",1,34483,3,0.00833333333333333,0.283333333333333,0.0305673318391705,0.0715136121914438
"1733","ethereum","Top 10",2017-06-21,"Neutro",1,38711,0,0,0,0.0630527896756968,0.115846571096474
"1734","ethereum","Top 10",2017-06-22,"Neutro",1,24665,4,0,0,0.00402688538181392,0.0333596468146068
"1735","ethereum","Top 10",2017-06-23,"Neutro",1,40498,29,0,1,-0.0156324298621017,0.0374127180253441
"1736","ethereum","Top 10",2017-06-25,"Neutro",1,43753,13,0,0,0.0625096608649953,0.144655788935966
"1737","ethereum","Top 10",2017-06-26,"Neutro",1,21167,4,0,0,0.0998844693843868,0.233769986515122
"1738","ethereum","Top 10",2017-06-26,"Positive",2,80870,7,0.0736111111111111,0.184027777777778,0.0998844693843868,0.233769986515122
"1739","ethereum","Top 10",2017-06-28,"Neutro",1,33747,2,0,0,-0.119062244062244,0.170189132392675
"1740","ethereum","Top 10",2017-06-29,"Neutro",1,30185,5,0,0,0.0776258488899717,0.100813401469565
"1741","ethereum","Top 10",2017-06-30,"Neutro",2,55704,20,0,0,0.0271482764308097,0.0848113716407019
"1742","ethereum","Top 10",2017-06-30,"Positive",1,14080,3,0.5,0.5,0.0271482764308097,0.0848113716407019
"1743","ethereum","Top 10",2017-07-03,"Neutro",1,43880,15,0,0,0.0191047467147465,0.0340776365510135
"1744","ethereum","Top 10",2017-07-03,"Positive",1,46934,13,0.2,0.2,0.0191047467147465,0.0340776365510135
"1745","ethereum","Top 10",2017-07-04,"Neutro",1,51911,13,0,0,0.0315035968673588,0.0496885764988342
"1746","ethereum","Top 10",2017-07-05,"Neutro",1,65968,23,0,0,0.015854998169169,0.0497219496238142
"1747","ethereum","Top 10",2017-07-06,"Positive",1,45804,23,0.2,0.5,-0.00628579930075131,0.0465742602700374
"1748","ethereum","Top 10",2017-07-09,"Positive",1,61500,29,0.5,0.5,0.0384401556667461,0.0508036064288515
"1749","ethereum","Top 10",2017-07-10,"Neutro",1,57313,7,0,0,0.113781325871363,0.189698440778377
"1750","ethereum","Top 10",2017-07-11,"Neutro",1,35845,10,0,0,0.0667549167927383,0.167506468745744
"1751","ethereum","Top 10",2017-07-11,"Positive",1,22293,7,0.0681818181818182,0.727272727272727,0.0667549167927383,0.167506468745744
"1752","ethereum","Top 10",2017-07-12,"Positive",1,14710,1,0.0833333333333333,0.0833333333333333,-0.17053005325894,0.178446071846427
"1753","ethereum","Top 10",2017-07-13,"Neutro",1,16839,2,0,0,0.0952504206030802,0.136922479616928
"1754","ethereum","Top 10",2017-07-13,"Positive",1,52446,13,0.3,0.5,0.0952504206030802,0.136922479616928
"1755","ethereum","Top 10",2017-07-14,"Neutro",1,12403,0,0,0.1,0.0471054264305828,0.112411179535765
"1756","ethereum","Top 10",2017-07-17,"Negative",2,33104,4,0.175,0.4375,-0.208950559409963,0.188498074454429
"1757","ethereum","Top 10",2017-07-17,"Neutro",1,14312,4,0,0,-0.208950559409963,0.188498074454429
"1758","ethereum","Top 10",2017-07-18,"Neutro",5,74540,19,0,0.05,-0.201815105368405,0.320646292772118
"1759","ethereum","Top 10",2017-07-18,"Positive",1,8202,2,0.35,0.55,-0.201815105368405,0.320646292772118
"1760","ethereum","Top 10",2017-07-19,"Neutro",1,18893,4,0,0,0.149995743594109,0.219458579279463
"1761","ethereum","Top 10",2017-07-20,"Neutro",3,81265,17,0,0,-0.106318761561679,0.131167165455323
"1762","ethereum","Top 10",2017-07-23,"Positive",1,26154,8,0.166666666666667,0.166666666666667,0.0138355446927375,0.0602555248618785
"1763","ethereum","Top 10",2017-07-24,"Positive",1,21487,10,0.0625,0.5,0.00698219099385737,0.0223696932407489
"1764","ethereum","Top 10",2017-07-27,"Neutro",1,38929,1,0,0,0.00263594650004891,0.0250920364270491
"1765","ethereum","Top 10",2017-07-28,"Positive",4,133457,11,0.242424242424242,0.321969696969697,0.0548159749412685,0.061493411420205
"1766","ethereum","Top 10",2017-07-29,"Neutro",1,23127,1,0,0.8,-0.0643943312299575,0.139112516772091
"1767","ethereum","Top 10",2017-07-29,"Positive",1,26255,0,0.25,0.333333333333333,-0.0643943312299575,0.139112516772091
"1768","ethereum","Top 10",2017-07-30,"Neutro",1,32908,2,0,0,0.0423720615265552,0.0594130622422556
"1769","ethereum","Top 10",2017-07-31,"Positive",2,72718,8,0.166666666666667,0.166666666666667,-0.0327760891590679,0.0513072055721784
"1770","ethereum","Top 10",2017-08-01,"Neutro",3,82737,3,0,0,-0.107870438223655,0.101211908316501
"1771","ethereum","Top 10",2017-08-01,"Positive",2,84036,2,0.166666666666667,0.166666666666667,-0.107870438223655,0.101211908316501
"1772","ethereum","Top 10",2017-08-02,"Positive",2,70222,6,0.166666666666667,0.166666666666667,0.0310999515439849,0.0496274672127576
"1773","ethereum","Top 10",2017-08-03,"Neutro",2,82210,23,0,0,-0.0234353710600418,0.0367953042183188
"1774","ethereum","Top 10",2017-08-04,"Positive",2,108346,8,0.166666666666667,0.166666666666667,0.00994185788469224,0.0244266760390124
"1775","ethereum","Top 10",2017-08-06,"Neutro",2,219022,38,0,0,-0.0200842367990015,0.0671462829736212
"1776","ethereum","Top 10",2017-08-07,"Positive",2,94896,8,0.166666666666667,0.166666666666667,-0.0303935078854693,0.0561479629357258
"1777","ethereum","Top 10",2017-08-09,"Neutro",1,23250,1,0,0,0.0053758021704802,0.131871234939759
"1778","ethereum","Top 10",2017-08-09,"Positive",4,120926,6,0.159090909090909,0.238636363636364,0.0053758021704802,0.131871234939759
"1779","ethereum","Top 10",2017-08-10,"Neutro",1,38671,2,0,0,0.00360317887931032,0.0543396718744903
"1780","ethereum","Top 10",2017-08-11,"Neutro",3,117694,21,0,0.416666666666667,-0.0487962239804408,0.0476051874130849
"1781","ethereum","Top 10",2017-08-11,"Positive",2,103948,4,0.166666666666667,0.166666666666667,-0.0487962239804408,0.0476051874130849
"1782","ethereum","Top 10",2017-08-12,"Neutro",1,147884,18,0,0,-0.00612225065595557,0.030419448293236
"1783","ethereum","Top 10",2017-08-13,"Neutro",1,95750,8,0,0,0.0396623384992106,0.0692040409240074
"1784","ethereum","Top 10",2017-08-15,"Positive",2,44018,7,0.183333333333333,0.35,0.0337722953825637,0.0701707666189542
"1785","ethereum","Top 10",2017-08-17,"Neutro",2,49657,2,0,0,0.00442536327608993,0.0346590361058418
"1786","ethereum","Top 10",2017-08-18,"Neutro",2,104518,4,0,0,0.0202519058667551,0.0502013248473827
"1787","ethereum","Top 10",2017-08-18,"Positive",1,50770,9,0.1,0.0416666666666667,0.0202519058667551,0.0502013248473827
"1788","ethereum","Top 10",2017-08-19,"Negative",1,141674,19,0.295833333333333,0.570833333333333,-0.00435545951786083,0.0513474989226639
"1789","ethereum","Top 10",2017-08-20,"Neutro",1,45085,1,0,0,-0.0161475188781015,0.0326775702484823
"1790","ethereum","Top 10",2017-08-20,"Positive",1,38937,1,0.25,0.333333333333333,-0.0161475188781015,0.0326775702484823
"1791","ethereum","Top 10",2017-08-22,"Neutro",2,129634,4,0,0,0.019498520479676,0.0899621212121212
"1792","ethereum","Top 10",2017-08-22,"Positive",3,116856,6,0.178787878787879,0.284848484848485,0.019498520479676,0.0899621212121212
"1793","ethereum","Top 10",2017-08-23,"Positive",3,107916,0,0.0833333333333333,0.333333333333333,-0.00713673993719669,0.0298263471206933
"1794","ethereum","Top 10",2017-08-24,"Neutro",3,124363,6,0,0.0166666666666667,-0.0257048354071508,0.0331747774118795
"1795","ethereum","Top 10",2017-08-26,"Neutro",3,188431,3,0,0,-0.00569294255851076,0.0210758851274703
"1796","ethereum","Top 10",2017-08-28,"Neutro",1,45480,13,0,0,0.00654210947320312,0.0387444965203806
"1797","ethereum","Top 10",2017-08-29,"Neutro",2,168630,20,0,0,-0.0652661225428211,0.0694830907534246
"1798","ethereum","Top 10",2017-08-31,"Neutro",2,97651,11,0,0.25,-0.0121551633019766,0.0253534987310301
"1799","ethereum","Top 10",2017-09-01,"Positive",1,27593,0,0.0833333333333333,0.283333333333333,-0.0111351605079928,0.0168444262126961
"1800","ethereum","Top 10",2017-09-05,"Negative",1,20977,5,0.155555555555556,0.288888888888889,-0.0518197398931344,0.157830304171767
"1801","ethereum","Top 10",2017-09-05,"Neutro",1,26454,1,0,0,-0.0518197398931344,0.157830304171767
"1802","ethereum","Top 10",2017-09-05,"Positive",1,21164,2,0.3,0.1,-0.0518197398931344,0.157830304171767
"1803","ethereum","Top 10",2017-09-06,"Neutro",3,147750,6,0,0,-0.0654557042702357,0.063258232235702
"1804","ethereum","Top 10",2017-09-07,"Neutro",1,15893,0,0,0,0.0122631326457183,0.0407171983689134
"1805","ethereum","Top 10",2017-09-08,"Neutro",3,172234,8,0,0,0.100533915786919,0.13493508069409
"1806","ethereum","Top 10",2017-09-10,"Neutro",1,26249,1,0,0,0.0180575392776984,0.0874949111141266
"1807","ethereum","Top 10",2017-09-10,"Positive",1,32729,3,0.136363636363636,0.454545454545455,0.0180575392776984,0.0874949111141266
"1808","ethereum","Top 10",2017-09-11,"Neutro",2,165086,10,0,0,-0.0165320632291018,0.0465928364761049
"1809","ethereum","Top 10",2017-09-13,"Neutro",4,187817,2,0,0,0.0481244847485573,0.104802143446002
"1810","ethereum","Top 10",2017-09-15,"Neutro",2,104392,16,0,0,-0.163739429421058,0.245930794509956
"1811","ethereum","Top 10",2017-09-16,"Neutro",1,51881,2,0,0,0.0173396579901941,0.092806275943486
"1812","ethereum","Top 10",2017-09-17,"Negative",1,70238,5,0.0208333333333333,0.4375,-0.0239983729916616,0.0846692607003891
"1813","ethereum","Top 10",2017-09-18,"Neutro",3,157254,9,0,0,-0.163620505094557,0.1406132879046
"1814","ethereum","Top 10",2017-09-19,"Neutro",1,38841,18,0,0,0.0369815432813458,0.0719816073300198
"1815","ethereum","Top 10",2017-09-20,"Neutro",2,117252,10,0,0,-0.00609885823700456,0.0441403967135342
"1816","ethereum","Top 10",2017-09-21,"Neutro",1,61906,1,0,0,0.0871284332415449,0.110219461986672
"1817","ethereum","Top 10",2017-09-21,"Positive",1,38753,0,0.193181818181818,0.416666666666667,0.0871284332415449,0.110219461986672
"1818","ethereum","Top 10",2017-09-22,"Neutro",2,90906,2,0,0,-0.0240207663399325,0.0529311746876617
"1819","ethereum","Top 10",2017-09-23,"Positive",1,55672,10,0.4,0.9,-0.0815192743764172,0.0875353810671979
"1820","ethereum","Top 10",2017-09-25,"Neutro",2,118218,8,0,0,-0.0358231167174543,0.0396565821749795
"1821","ethereum","Top 10",2017-09-27,"Neutro",3,115599,7,0,0,-0.0677653125217756,0.0688266995649633
"1822","ethereum","Top 10",2017-09-29,"Negative",1,18243,2,0.5,1,0.0255750200588392,0.0671845825553482
"1823","ethereum","Top 10",2017-09-29,"Neutro",4,181459,28,0,0,0.0255750200588392,0.0671845825553482
"1824","ethereum","Top 10",2017-09-30,"Neutro",1,31329,5,0,0,-0.0342390558528886,0.0422752993814975
